Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6bOd4UM7FaQOZXR2MBzSPi,Jigsaw,Superache,Conan Gray,6/24/2022,208969,61,TRUE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Republic Records,0.273,0.517,9,-5.853,1,0.0313,0.0801,0,0.0984,0.16,168.213,4
spotify:track:6tDDoYIxWvMLTdKpjFkc1B,telepatía,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,12/4/2020,160191,85,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,EMI / Interscope,0.653,0.524,11,-9.016,0,0.0502,0.112,0,0.203,0.553,83.97,4
spotify:track:7HMmFQsKsljwTw8bS7lu19,Rare,Rare,Selena Gomez,1/10/2020,220589,59,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Interscope Records,0.838,0.541,5,-6.746,1,0.0708,0.207,0.0000797,0.103,0.637,114.996,4
spotify:track:1qYKWcEOrh2tM8PlgIm8K1,Sunday Best,Where the Light Is,Surfaces,1/6/2019,158638,74,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,"Surfaces Music / TenThousand Projects, LLC",0.869,0.555,5,-5.984,1,0.0454,0.137,0,0.0746,0.738,112.003,4
spotify:track:6RB9YvNyP0RZfCUcMtZELH,Freedom,Freedom,Pharrell Williams,7/2/2015,163226,75,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Columbia,0.428,0.559,1,-6.374,0,0.067,0.395,0.0000356,0.136,0.607,86.459,4
spotify:track:5HqRQwSAPAgJBQ3bhtpUTg,Nice to Meet Ya (feat. Nicki Minaj),TREAT MYSELF,Meghan Trainor;Nicki Minaj,1/31/2020,197003,48,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Epic,0.754,0.561,10,-6.279,0,0.333,0.0111,0.0267,0.126,0.539,192.034,4
spotify:track:6wmAHw1szh5RCKSRjiXhPe,How Long,Voicenotes,Charlie Puth,5/11/2018,200853,79,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,soft pop,Artist Partner,0.845,0.561,1,-5.253,0,0.0778,0.211,0.00000349,0.0383,0.811,109.974,4
spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,Can't Get You out of My Head,Fever,Kylie Minogue,10/1/2001,230640,83,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,dance pop,Parlophone UK,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007,4
spotify:track:44TzvSZLIkM7Y7MEnrvkIl,Stuck In The Middle,TV,Tai Verdes,5/20/2021,196133,60,TRUE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,,Arista Records,0.862,0.564,2,-6.566,1,0.0425,0.278,0,0.0935,0.836,119.952,4
spotify:track:3c8iiZGfEammKJuWTErE5x,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),I,Felix Jaehn;Jasmine Thompson,2/16/2018,186146,75,FALSE,31vxrip5qtkqm6o6uvq567xlect4,2026-03-20T06:27:41Z,tropical house,Intercord,0.78,0.568,2,-6.96,0,0.031,0.668,0.000168,0.0698,0.459,117.973,4
